,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
10,2U12JbtnFSYa5Av5wEcEDX,74,Oh My God,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,0,84,pop,0.696,0.565,5,-7.237,0,0.0605,0.652,2.02e-06,0.121,0.599,156.11,audio_features,2U12JbtnFSYa5Av5wEcEDX,187728,4
11,6ap9lSRJ0iLriGLqoJ44cq,78,CITY OF ANGELS,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,0,78,cali rap,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.084,audio_features,6ap9lSRJ0iLriGLqoJ44cq,112493,4
12,0TrPqhAMoaKUFLR7iYDokf,86,Know Your Worth,Khalid,6LuN9FCkKOj5PcnpouEgny,1,96,alternative r&b,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,audio_features,0TrPqhAMoaKUFLR7iYDokf,181436,4
13,5IUOU5xkzGHsRFOYNu3GSK,81,No Judgement,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,0,84,dance pop,0.726,0.736,1,-3.844,0,0.0495,0.0532,5.63e-05,0.0647,0.956,99.991,audio_features,5IUOU5xkzGHsRFOYNu3GSK,176283,4
14,2nC3QhMI9reBIOWutbU3Tj,76,Moral of the Story,Ashe,6P5NO5hzJbuOqSdyPB7SJM,0,71,electropop,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,audio_features,2nC3QhMI9reBIOWutbU3Tj,201084,4
15,73SpzrcaHk0RQPFP73vqVR,91,No Time To Die,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0,99,electropop,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,audio_features,73SpzrcaHk0RQPFP73vqVR,242265,4
16,5zrvbvUB7T3d1mi69885VZ,47,Bang!,AJR,6s22t5Y3prQHyaHWUN1R1C,0,80,modern rock,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,audio_features,5zrvbvUB7T3d1mi69885VZ,170858,4
17,364dI1bYnvamSnBJ8JcNzN,91,Intentions,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,1,99,canadian pop,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,audio_features,364dI1bYnvamSnBJ8JcNzN,212869,4
18,1LdS1ULS9e18oW3M2C1MUj,76,"always, i'll care",Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,0,84,pop,0.784,0.278,6,-10.745,1,0.041,0.918,0.000196,0.112,0.741,105.034,audio_features,1LdS1ULS9e18oW3M2C1MUj,146147,4
19,0x0yttxnfoqFUYL1UB3Ckh,69,if we never met (feat. Kelsea Ballerini),John K,73eAAfRkS2Vi4hx68oTJJE,1,69,NA,0.957,0.365,8,-7.632,1,0.0512,0.207,0.0,0.132,0.355,107.967,audio_features,0x0yttxnfoqFUYL1UB3Ckh,144360,4
20,5JSVa5i6lFPoyOzK4gj0Ox,82,No Shame,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,0,88,boy band,0.576,0.815,7,-3.125,1,0.0361,0.0186,2.07e-06,0.158,0.445,90.972,audio_features,5JSVa5i6lFPoyOzK4gj0Ox,190894,4
21,6wJYhPfqk3KGhHRG76WzOh,87,Blueberry Faygo,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,0,86,melodic rap,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,6wJYhPfqk3KGhHRG76WzOh,162547,4
22,2tDrlnQWiCDis4H8RT0W2h,63,YES! (feat. Rich The Kid & K CAMP),KYLE,4qBgvVog0wzW75IQ48mU7v,1,77,pop rap,0.763,0.667,8,-8.188,1,0.15,0.0324,0.00299,0.328,0.658,162.123,audio_features,2tDrlnQWiCDis4H8RT0W2h,195635,4
23,5px6upUHM3fhOP621Edp4V,89,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0,94,dance pop,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,audio_features,5px6upUHM3fhOP621Edp4V,193829,4
24,39WnpwsWrLXpxafV5FwYVh,60,Tequila - Jax Jones & Martin Solveig Present Europa,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,1,81,dance pop,0.773,0.695,1,-7.101,0,0.0954,0.00144,0.0167,0.111,0.837,123.999,audio_features,39WnpwsWrLXpxafV5FwYVh,210968,4
