,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
22,3zECQWhwAEydeK9jUTPamo,70,Where Have You Gone (Anywhere),Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,0,75,big room,0.618,0.767,5,-5.024,1,0.0489,0.00552,0.0,0.147,0.239,124.071,audio_features,3zECQWhwAEydeK9jUTPamo,158602,4
23,4NJF945QO4htUcT0AqU7Bc,48,Getaway (CARSTN Remix),Henri Purnell,7cyJzgiJTXR3hf62l5zLOr,1,61,deep tropical house,0.678,0.807,10,-6.512,0,0.061,0.213,0.0,0.106,0.43,122.033,audio_features,4NJF945QO4htUcT0AqU7Bc,154049,4
24,0qaWEvPkts34WF68r8Dzx9,84,Turn Me On (feat. Vula),Riton,7i9j813KFoSBMldGqlh2Z1,1,76,house,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,audio_features,0qaWEvPkts34WF68r8Dzx9,208474,4
25,0KwlzQaySxzPkt0nELecnx,64,Don't Worry (feat. Aloe Blacc),Mesto,0RViEWnZO2VhmY4oI0PhF9,1,69,big room,0.741,0.733,1,-4.572,0,0.0367,0.143,0.0,0.103,0.549,125.962,audio_features,0KwlzQaySxzPkt0nELecnx,175099,4
26,5MEL41gxcfWyV9AMrPB6gp,36,Another Thing,musicbyLukas,02J91vjx70RxgOldFd7TR1,1,44,future house,0.637,0.956,8,-3.559,1,0.035,0.0114,0.0296,0.291,0.2,126.014,audio_features,5MEL41gxcfWyV9AMrPB6gp,186914,4
27,3GT2CBmJWIEdCpHiB31WYK,66,Never Be Alone (feat. Aloe Blacc),David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,1,90,dance pop,0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,audio_features,3GT2CBmJWIEdCpHiB31WYK,178671,4
28,1lht8jb3c6rEiVaqX94enH,46,Light,Jerome,4xcDVatLFh6qlcm41er3LV,0,67,german house,0.36,0.89,8,-5.645,1,0.0383,0.0171,0.252,0.146,0.0897,106.554,audio_features,1lht8jb3c6rEiVaqX94enH,185916,3
29,204q6bGlXOnPtPwLPDVeVG,40,Same Thing,Kocmo,1FG6CtAkuEvBste6ySTyMO,1,31,NA,0.548,0.751,10,-2.338,0,0.0653,0.0714,0.0,0.233,0.183,128.059,audio_features,204q6bGlXOnPtPwLPDVeVG,191138,4
30,3M9Apu4OZfylLTFKvgEtKa,80,Ritual,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,1,85,big room,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,audio_features,3M9Apu4OZfylLTFKvgEtKa,198996,4
31,4ut5G4rgB1ClpMTMfjoIuy,75,High On Life (feat. Bonn),Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,1,87,big room,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,audio_features,4ut5G4rgB1ClpMTMfjoIuy,230762,4
