,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
90,2H7jfVsrxzDSn4e1lADVlZ,46,Miami 2 Ibiza - Radio Edit,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,1,71,big room,0.719,0.93,3,-5.838,1,0.103,0.011,4.44e-06,0.338,0.685,124.95,audio_features,2H7jfVsrxzDSn4e1lADVlZ,176674,4
91,3XfGM99TOeyPsnDtgTqtkT,45,Addicted To You - Avicii By Avicii,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,89,big room,0.89,0.459,10,-5.453,1,0.0873,0.118,0.0127,0.0414,0.454,126.012,audio_features,3XfGM99TOeyPsnDtgTqtkT,331507,4
92,54ZPmGE1uOG9IYoUBSRSp7,59,City Of Dreams - Radio Edit,Dirty South,1bpzpALZwOoKXzwMg2i8WB,1,61,australian dance,0.478,0.818,4,-5.076,1,0.0377,0.00292,0.00789,0.438,0.163,127.953,audio_features,54ZPmGE1uOG9IYoUBSRSp7,226867,4
93,2Kl1E3NdbzT7vVi93TffoX,54,Pompeii - Audien Remix,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,1,84,metropopolis,0.649,0.792,9,-3.505,1,0.043,0.00364,2.87e-05,0.104,0.235,128.032,audio_features,2Kl1E3NdbzT7vVi93TffoX,352969,4
94,75NhhYjHO43mvZgYtnXgti,72,Lonely Together (feat. Rita Ora),Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,89,big room,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,181812,4
95,0U10zFw4GlBacOy9VDGfGL,70,We Found Love,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,1,92,barbadian pop,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,0U10zFw4GlBacOy9VDGfGL,215227,4
96,5Iy2Jj87Ha0C0IBlNE1I4y,66,The Days,Avicii,1vCWHaC5f2uS3yhpwWbIA6,0,89,big room,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,audio_features,5Iy2Jj87Ha0C0IBlNE1I4y,278480,4
97,2XhIo5w4rGD6TKXtPD75OW,27,Turn It Down feat. Rebecca & Fiona,Kaskade,6TQj5BFPooTa08A7pk8AQ1,0,74,big room,0.489,0.652,5,-7.435,0,0.0478,0.00314,0.0381,0.3,0.301,127.029,audio_features,2XhIo5w4rGD6TKXtPD75OW,312594,4
98,2V65y3PX4DkRhy1djlxd9p,76,Don't You Worry Child - Radio Edit,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,1,71,big room,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,212862,4
99,3Yv9CEIOJjpw8tgKJhbOcc,54,My Feelings For You - Radio Edit,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,89,big room,0.618,0.979,2,-2.304,1,0.0528,0.0248,0.0443,0.213,0.305,128.022,audio_features,3Yv9CEIOJjpw8tgKJhbOcc,159375,4
