index,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_pop,genre,category
6620,7E4H1GK0ZcYkw8gA9fTReu,26,Cake By The Ocean,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.807,0.696,9,-3.984,1,0.039,0.00117,0.0,0.0457,0.7340000000000001,119.03299999999999,204533,4,74,children's music,pop
6621,59JJfPTYKTm4hZJi3CvmDf,4,Uptown Funk,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.8170000000000001,0.882,0,-3.86,1,0.24100000000000002,0.0492,0.0,0.0488,0.769,115.01700000000001,224133,4,74,children's music,pop
6622,2XYRJ6PqDlje8IcoY6QXK8,48,Worldwide Party,JoJo Siwa,3Iq6waFNaQnjLjEjp2l3nc,0,0.664,0.945,8,-3.846,1,0.0875,0.0341,0.0,0.27399999999999997,0.718,170.013,178745,4,59,,pop
6623,7dwiNsnIY3xOrE0k4kVDEl,2,Havana,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.81,0.653,9,-5.242000000000001,0,0.0277,0.14,0.000399,0.245,0.691,104.95700000000001,215568,4,47,,pop
6624,3k9hfEVvOcGG5d1BBQmjty,34,ME!,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.626,0.7909999999999999,0,-4.437,1,0.212,0.185,0.0,0.168,0.625,181.826,188753,4,47,,pop
6625,3y3brCCecHC3Db18aIOnny,77,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,23fqKkggKUBHNkbKtXEls4,1,0.591,0.705,9,-6.519,0,0.079,0.381,0.00011599999999999999,0.131,0.27,121.79899999999999,215316,4,89,edm,pop
6626,76E8JNt6NFKa4MeZHPxGCH,3,Best Day of My Life,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.705,0.909,9,-2.696,1,0.0604,0.0828,0.0,0.0712,0.672,100.035,194040,4,74,children's music,pop
6627,1DVdHvrk06tW5tbsJCkVFU,43,I Don't Care,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.73,0.65,9,-5.735,1,0.0414,0.242,1.33e-06,0.078,0.951,102.01700000000001,221427,4,74,children's music,pop
6628,44blRNiipXlYR5O2eK9hzS,44,Rise,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.789,0.7040000000000001,3,-5.229,1,0.034,0.253,0.0,0.155,0.55,106.031,192333,4,74,children's music,pop
6629,7ciTZoxqPMMvxJLNiFZDTH,45,We Go Together,Alexandre Desplat,71jzN72g8qWMCMkWC5p1Z0,1,0.648,0.787,5,-6.784,1,0.048,0.00634,3.29e-06,0.44299999999999995,0.929,110.98899999999999,84080,4,72,french soundtrack,pop
6630,6EJrfpisIxba7EgbcTBNz2,47,"Hey Look Ma, I Made It",Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.648,0.855,4,-5.64,0,0.0414,0.0111,0.0,0.0904,0.51,107.97200000000001,161667,4,74,children's music,pop
6631,4c0uiTdw7y8YxoRZfWEMqo,1,Cheerleader,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.71,0.6459999999999999,7,-6.386,1,0.0359,0.157,0.0,0.33,0.677,118.04799999999999,157307,4,74,children's music,pop
6632,54aKBuzd9aLUOPJswi1Q31,35,Happier,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.718,0.7140000000000001,0,-5.483,1,0.036000000000000004,0.525,0.0,0.0575,0.47600000000000003,100.04899999999999,215587,4,47,,pop
6633,0mDH8XQRpQUGkXXZzYAyu0,50,Bop!,JoJo Siwa,3Iq6waFNaQnjLjEjp2l3nc,0,0.7859999999999999,0.9520000000000001,2,-4.349,1,0.163,0.0326,0.0,0.32899999999999996,0.6779999999999999,160.007,156582,4,59,,pop
6634,3PQQWkpJhBvytg5TPTsU2T,41,Wonderful Life (Mi Oh My) - from The Angry Birds Movie (Original Motion Picture Soundtrack),Matoma,4YXycRbyyAE0wozTk7QMEq,0,0.871,0.754,6,-5.771,1,0.034,0.217,1.09e-05,0.122,0.924,110.97,210920,4,75,dance pop,pop
6635,32UJH1F38AMSjZilQyBzOE,56,I See Love - From Hotel Transylvania 3,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,1,0.736,0.706,2,-3.8989999999999996,0,0.0438,0.0133,0.0,0.324,0.758,123.04700000000001,173220,4,85,dance pop,pop
6636,6U4VqEHy4n5VeiH4pQPL24,73,You're Welcome,Dwayne Johnson,1T8S48bD91THNKBByWBDyn,0,0.7879999999999999,0.745,5,-7.072,1,0.258,0.29,0.0,0.0373,0.672,135.278,163893,4,64,,pop
6637,2GMgGGx83x0QtJ2Q0qK0Vf,2,Hair In The Air (Trolls: The Beat Goes On Theme),Poppy,6Qz2gLHNk9JULr7HzsEBDg,1,0.5920000000000001,0.8759999999999999,8,-5.515,1,0.0855,0.0317,0.000659,0.204,0.8809999999999999,120.0,134500,4,39,,pop
6638,1taDlZzWCFEOC9NlohkWx6,45,FRIENDS,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.7020000000000001,0.706,0,-4.434,1,0.0342,0.222,0.0,0.198,0.72,95.0,175000,4,74,children's music,pop
6639,6Mh1JHzFXhO2j6FDFrTkJ0,49,Sunflower,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.779,0.604,9,-5.671,1,0.0519,0.20600000000000002,6.02e-06,0.0734,0.655,90.01899999999999,162947,4,74,children's music,pop
6640,1ehPJRt49h6N0LoryqKZXq,68,How Far I'll Go - Alessia Cara Version,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,0,0.31,0.54,9,-9.629,1,0.34600000000000003,0.163,0.000129,0.0713,0.14800000000000002,180.99400000000003,175507,4,84,canadian contemporary r&b,pop
6641,5MbaCozMxkXzx6nKWyufeA,22,Cheap Thrills,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.499,0.742,9,-3.408,1,0.0875,0.0269,0.0,0.26899999999999996,0.833,179.75900000000001,187627,4,74,children's music,pop
6642,64rOVBWON5cE3RmPgdv8Yz,1,Sorry,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.604,0.628,5,-5.725,1,0.0617,0.0313,0.0,0.252,0.585,99.859,182427,4,74,children's music,pop
6643,4tZ44neYoPDYX16daNPTdb,45,It’s Gonna Be A Lovely Day (The Secret Life of Pets 2),LunchMoney Lewis,2iUbk5KhZYZt4CRvWbwb7S,1,0.733,0.8859999999999999,9,-4.295,1,0.135,0.168,0.0,0.0742,0.7170000000000001,100.03299999999999,231733,4,63,miami hip hop,pop
6644,5gY5Tixu6wV6V1EJIQ3zNI,40,Here With Me,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.711,0.555,3,-6.58,1,0.0318,0.0237,0.0,0.195,0.221,99.913,157453,4,74,children's music,pop
6645,1Y9cAYTmyWJCcmfqdG2I29,71,Broken & Beautiful (from the movie UGLYDOLLS),Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,0,0.73,0.732,8,-2.556,1,0.0366,0.0823,0.0,0.0757,0.546,112.05799999999999,218948,4,80,dance pop,pop
6646,7MSFoTbgwi5BFpilewAbUo,57,I'm a Lady - from SMURFS: THE LOST VILLAGE,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,0,0.612,0.691,0,-4.9319999999999995,0,0.12,0.0432,0.0,0.19,0.25,175.003,164587,4,84,dance pop,pop
6647,0QuwmuIGdlGfhOOssvw693,20,This Is What You Came For,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.638,0.893,9,-3.638,0,0.0342,0.147,1.29e-06,0.154,0.556,123.97399999999999,159840,4,74,children's music,pop
6648,192XFsstn69TuEA3iDez6F,58,Friend Like Me (End Title),Will Smith,41qil2VaGbD194gaEcmmyx,1,0.738,0.831,2,-6.212999999999999,1,0.221,0.278,0.0,0.452,0.493,97.90799999999999,159360,4,74,hip hop,pop
6649,0VQK2axT4qXgYd4aKCHgWx,31,Galway Girl,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.6709999999999999,0.8059999999999999,1,-3.5669999999999997,1,0.0711,0.0584,0.0,0.32,0.8590000000000001,100.042,131333,4,74,children's music,pop
6650,6IoQuFTjNbpl6572b9GryH,54,"Hideaway - from ""Wonder Park""",Grace VanderWaal,3YdT8QvV4QvY4DfVJhxdcZ,0,0.639,0.8809999999999999,0,-5.0680000000000005,1,0.046,0.0985,0.0,0.0519,0.541,92.054,198240,4,68,pop,pop
6651,3mR9m0eFdErCrq0UUPA1uF,31,Sucker,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.8270000000000001,0.5670000000000001,9,-4.94,1,0.0654,0.139,0.0,0.23600000000000002,0.8690000000000001,137.933,182609,4,47,,pop
6652,4U9CF27YlwHRtUGKUzhUTT,66,A Whole New World (End Title),ZAYN,5ZsFI1h6hIdQRw2ti0hz81,1,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,242956,4,86,dance pop,pop
6653,0bahbEb9kQs9QFdjfTyDkn,43,7 Rings,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.8370000000000001,0.45899999999999996,3,-8.712,0,0.23,0.799,0.0,0.0974,0.525,140.129,177333,4,74,children's music,pop
6654,4D5ITfY3HH9JqIbOKsE7da,16,Something That I Want,Grace Potter,1PJVVIeS5Wu0wbZDhtC0Ht,0,0.518,0.904,5,-4.196000000000001,1,0.0598,0.0293,0.000184,0.515,0.914,168.96099999999998,163173,4,59,new americana,pop
6655,7xQxjMokrYnY8n9w19FZqr,59,"Finally Free - From ""Smallfoot""",Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,0,0.536,0.73,5,-4.302,1,0.037000000000000005,0.000941,0.0,0.133,0.314,123.589,203095,4,84,dance pop,pop
6656,0yTGOMRv5oWECS6wqqQXOJ,23,Don’t Let Me Down,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.5529999999999999,0.8490000000000001,8,-4.468,0,0.18100000000000002,0.23600000000000002,0.0,0.11,0.354,159.711,195440,4,74,children's music,pop
6657,0yoRPtPAz3OIUsVN1kYb6u,17,There's Nothing Holdin' Me Back,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.9209999999999999,0.7440000000000001,4,-3.9739999999999998,1,0.0394,0.273,0.0,0.095,0.945,122.039,171000,4,74,children's music,pop
6658,17DaNTlAY4qPjLJcalrCnD,43,New Rules,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.8420000000000001,0.836,9,-4.667,0,0.0569,0.0223,0.0,0.308,0.772,115.977,179000,4,74,children's music,pop
6659,6VGrDeWDhgVlyljWdEFT9r,34,Shine Bright (From Trolls),Chloe x Halle,0AsThoR4KZSVktALiNcQwW,0,0.7240000000000001,0.8190000000000001,0,-7.082999999999999,1,0.0395,0.0371,6.91e-05,0.105,0.6970000000000001,134.971,129088,4,57,alternative r&b,pop
6660,2cHUI82x9fDFsFNwOQzYlK,33,Girls Like You,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.778,0.435,4,-6.955,1,0.0428,0.47700000000000004,0.0,0.111,0.203,125.005,211920,4,47,,pop
6661,0XSVA2UpFoDgu57TWxn1Kr,43,"Run Like The River (From ""Playmobil: The Movie"" Soundtrack)",Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,0,0.522,0.626,4,-8.182,1,0.052000000000000005,0.000449,0.00126,0.142,0.385,115.00399999999999,162320,4,84,dance pop,pop
6662,62DQIDitfKeQHLiRjarzhV,14,What Do You Mean?,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.768,0.77,5,-4.337,0,0.10300000000000001,0.15,0.0,0.25,0.907,125.052,196227,4,74,children's music,pop
6663,7C58YH3nB4dMlxkEJYVwTY,20,Closer,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.8029999999999999,0.424,8,-6.443,1,0.0422,0.505,0.0,0.109,0.609,94.944,211200,4,74,children's music,pop
6664,5kMFdjmxkTiSXVdNmya2Cn,19,I'm The One,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.6729999999999999,0.718,0,-3.9360000000000004,1,0.032,0.0841,0.0,0.295,0.938,80.949,147267,4,74,children's music,pop
6665,4RWenDHni2ugAWnSjrwQfd,18,My Way,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.7509999999999999,0.767,7,-4.0360000000000005,1,0.0287,0.0221,0.0,0.138,0.63,119.985,172467,4,74,children's music,pop
6666,6KZYD8mbuJJJpXjpDqmmbT,46,Ride (feat. Gary Clark Jr.),ZZ Ward,7aJSIsbI5wV8aFi2kkFfPi,1,0.542,0.9620000000000001,0,-2.004,1,0.145,0.0274,0.133,0.0438,0.6409999999999999,170.041,243147,4,56,,pop
6667,1Y7iHDN177vPIsJuUwKlWh,19,Feels,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.741,0.7090000000000001,0,-3.819,0,0.0416,0.0403,0.0,0.0612,0.9670000000000001,202.197,148267,4,74,children's music,pop
6668,3HPRqipXPgSKMYfwNnN5GR,41,Walk Me Home,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.657,0.649,1,-5.39,1,0.0479,0.0358,0.0,0.106,0.6990000000000001,87.979,178253,3,74,children's music,pop
6669,40kdi1ZHChaIkQOXHp3CxB,37,"Thank U, Next",Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.731,0.789,1,-7.189,1,0.225,0.706,0.0,0.358,0.619,107.009,202333,4,74,children's music,pop
6670,19XnC5kjmixWOJcu1Z4iyu,31,Youngblood,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.727,0.8370000000000001,8,-6.095,0,0.228,0.0391,0.0,0.212,0.251,119.995,203880,4,47,,pop
6671,3Ak1BW1QlDhMPnOaBa1BiR,32,The Middle,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.735,0.516,7,-5.307,1,0.0349,0.428,0.0,0.18600000000000003,0.604,106.98100000000001,183653,4,47,,pop
6672,0WrDu71kTgPv9iBJrGWWjP,31,Giant,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.759,0.743,6,-5.276,0,0.0287,0.0151,0.000175,0.193,0.563,122.006,195427,4,74,children's music,pop
6673,4NO0nlVHcYuV2qna4wALho,22,The Greatest,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.804,0.7340000000000001,10,-6.419,0,0.0909,0.102,4.1e-06,0.0492,0.645,96.065,171093,4,74,children's music,pop
6674,05qecc13jTsHwrkEQRSEFA,19,Me Too,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.914,0.7809999999999999,4,-2.8939999999999997,0,0.106,0.153,0.0,0.47600000000000003,0.81,123.865,151800,4,74,children's music,pop
6675,2nPRJ1sJLgUKSZrTo5Xd6W,43,In My Blood,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.605,0.69,1,-4.621,1,0.0401,0.0946,0.0,0.126,0.264,139.846,197333,4,74,children's music,pop
6676,5NwXY746sutJV9w5sM6XIR,19,Let Me Love You,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.7390000000000001,0.6579999999999999,2,-5.061,0,0.0758,0.28800000000000003,0.0,0.12,0.353,100.02600000000001,177440,4,74,children's music,pop
6677,0RqnfYWfWnv0nPAf94OVIn,20,Don’t Wanna Know,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.753,0.598,4,-4.572,0,0.0549,0.27899999999999997,0.0,0.0993,0.723,99.905,177333,4,74,children's music,pop
6678,061VxiPJeP5YiIOP8Z2DF0,31,No Tears Left to Cry,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.775,0.5720000000000001,0,-6.497999999999999,1,0.0509,0.243,0.0,0.298,0.483,121.88799999999999,205107,4,47,,pop
6679,6HpVFV5zHmyS4hesAOsLmc,25,24K Magic,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.847,0.758,8,-5.773,1,0.0829,0.0434,0.0,0.364,0.667,106.96600000000001,176867,4,74,children's music,pop
6680,6r6cCBdOYVDJWxWXN3tHIj,29,That's What I Like,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.879,0.7190000000000001,0,-2.975,0,0.0417,0.29100000000000004,0.0,0.345,0.898,133.959,178133,4,74,children's music,pop
6681,5p1a9a8w5GBvleyMvDYtjJ,31,Meant to Be,Mini Pop Kids,2VAjBQ6cM2faT2UKxONV93,0,0.691,0.617,10,-7.12,1,0.0603,0.28800000000000003,0.0,0.12,0.29600000000000004,77.021,165360,4,47,,pop
6682,2XzmJ4Xn5OdjvRHtHwJyd6,22,Mercy,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,0,0.63,0.742,6,-4.283,0,0.0785,0.0748,0.0,0.177,0.474,147.93,190173,4,74,children's music,pop
6683,6KQxGfOdjHMh5wT15t0gJj,58,All Into Nothing,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,1,0.5710000000000001,0.763,9,-6.66,1,0.0491,0.0421,0.0,0.39399999999999996,0.21100000000000002,99.95299999999999,161400,4,85,big room,pop
6684,5TTXEcfsYLh6fTarLaevTi,77,lowkey,NIKI,2kxP07DLgs4xlWz8YHlvfh,0,0.752,0.494,0,-8.18,1,0.0559,0.43200000000000005,0.0,0.0869,0.22699999999999998,117.90100000000001,171356,4,78,indie r&b,pop
6685,6TGoYBjxwsLgIzaw9lhfMG,12,Throwaway,SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,1,0.789,0.49,2,-6.587999999999999,1,0.0392,0.784,0.000598,0.11199999999999999,0.8690000000000001,140.034,180000,4,70,alternative r&b,pop
6686,4Mk182JPhy1MEwIvSV5VME,3,Illest,Baker Grace,70RgxMmZhLLWxRlbUFQKR2,0,0.742,0.526,11,-7.075,0,0.0533,0.0373,0.000195,0.145,0.342,119.96799999999999,222238,4,57,,pop
6687,3OXjT67T0GiQk2IcVbsmgE,53,Kids Are Alright,Tate McRae,45dkTj5sMRSjrmBSBeiHym,0,0.51,0.58,1,-8.189,1,0.35600000000000004,0.159,0.000131,0.075,0.292,191.523,176988,4,78,pop,pop
6688,0yDOWmaGyWQrrt7XcYtQS2,47,Stand Tall,VOILÀ,6NnBBumbcMYsaPTHFhPtXD,0,0.623,0.342,1,-7.81,1,0.0351,0.632,0.0,0.33899999999999997,0.59,83.95700000000001,216800,4,46,la pop,pop
6689,4YgVBS3Luml2OojggaH3wB,45,discohaze,lost spaces,387YZVajWRq3ZPiCxiX07b,1,0.813,0.625,4,-8.462,0,0.0642,0.0598,2.22e-05,0.133,0.374,107.025,201659,4,45,malaysian indie,pop
6690,35osKSAsV8WsOb80tb3Eex,49,moneydontfixlonely,Sophia Messa,4EtJmdsecF1RlU8cOo6BBR,0,0.475,0.7070000000000001,11,-7.736000000000001,0,0.18,0.397,0.0,0.11599999999999999,0.385,155.611,206360,4,46,nyc pop,pop
6691,1UmQrjcdTlI9pxT1gzU1Xa,47,Something For Nothing,Otto Knows,5fahUm8t5c0GIdeTq0ZaG8,1,0.7559999999999999,0.75,10,-6.193,0,0.128,0.157,3.7e-05,0.377,0.7490000000000001,87.98700000000001,164318,4,64,big room,pop
6692,2kYdSmt9IRK3hs1rKjhkNh,5,Wildfire,SYML,6AyATGg7mDgBlZ4N5uNog0,0,0.583,0.6,8,-5.74,0,0.0327,0.175,0.0,0.1,0.37,132.08,229413,4,72,,pop
6693,0gjh4JF2xiQAWHa5qmwI6x,4,Violet Sky,Lostboycrow,5PxCTrv3Y1xVACfngpt7D2,0,0.556,0.5660000000000001,1,-7.281000000000001,0,0.0431,0.0758,3.21e-05,0.125,0.253,90.08,210973,4,58,electropop,pop
6694,6IRdLKIyS4p7XNiP8r6rsx,85,all the good girls go to hell,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0,0.726,0.444,8,-8.922,0,0.37200000000000005,0.28300000000000003,0.14300000000000002,0.177,0.569,185.044,168840,4,99,electropop,pop
6695,6GWNh4A7t4UHtUupgL5Evj,54,Lion,Hearts & Colors,3wjsrpfO6odEphTZWx45RQ,0,0.772,0.6459999999999999,4,-7.737,0,0.0304,0.0861,0.000293,0.115,0.56,116.917,216410,4,64,viral pop,pop
6696,6RbNpKsmlVgQPVlQeZKlk1,47,Lifestyle,NEIKED,5H6xmHXjsq98NLbEjuE29f,1,0.68,0.599,7,-6.956,1,0.21100000000000002,0.157,0.0,0.0664,0.402,81.902,190976,4,63,scandipop,pop
6697,0mp6WVhgI5FF6DGtYcyBNm,57,All Your Days,Shallou,7C3Cbtr2PkH2l4tOGhtCsk,1,0.537,0.34700000000000003,4,-10.245,1,0.0303,0.444,0.00343,0.111,0.0968,110.01100000000001,275013,4,70,electropop,pop
6699,3YO9uV2vhmC9Bnm2zhEkqb,47,Don't Disappoint Me,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,0,0.556,0.45299999999999996,0,-11.061,0,0.10400000000000001,0.765,0.0161,0.11599999999999999,0.39899999999999997,84.693,220547,3,74,canadian pop,pop
6700,20z5VnuRJkpxcokwAu9VtP,56,Lead Me Back,San Holo,0jNDKefhfSbLR9sFvcPLHo,0,0.498,0.7979999999999999,3,-4.637,1,0.0902,0.0992,3.47e-06,0.11900000000000001,0.369,138.058,284493,4,70,edm,pop
6701,3Fj47GNK2kUF0uaEDgXLaD,84,wish you were gay,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0,0.853,0.35100000000000003,7,-10.198,1,0.24100000000000002,0.39,9.38e-06,0.752,0.282,118.02799999999999,221543,4,99,electropop,pop
6702,2XC3ZrY1UPHPlwFv7vcBPt,49,Hungry Child - Edit,Hot Chip,37uLId6Z5ZXCx19vuruvv5,0,0.643,0.85,0,-6.386,1,0.0513,0.0564,0.0199,0.22899999999999998,0.5760000000000001,120.041,208637,4,65,alternative dance,pop
6703,2k5QqRnAn3iFdQ59EHiuSs,4,Breakaway,Lennon Stella,1cZQSpDsxgKIX2yW5OR9Ot,0,0.6890000000000001,0.365,8,-10.912,0,0.0733,0.396,0.00386,0.107,0.285,163.985,226733,4,81,canadian pop,pop
6704,5g3bc1ops0HyYBpr6oXuoy,5,Trust,Prince Fox,1nf5yEVCfMbqm1OCYpntBT,0,0.7290000000000001,0.47,7,-10.515999999999998,0,0.127,0.175,0.000837,0.179,0.445,99.98700000000001,203400,4,55,indie electropop,pop
6705,0ypA75NNZODtVhkIUJ5jUb,37,How Did I Find You,NEIKED,5H6xmHXjsq98NLbEjuE29f,1,0.66,0.741,0,-7.584,1,0.0467,0.244,0.0,0.22899999999999998,0.435,101.973,168823,4,63,scandipop,pop
6706,0ys5cPCSgyc0usjPH3KemR,44,Something Tells Me,Meg Mac,4faUajx9k93O56nlmpkOuz,0,0.6779999999999999,0.551,11,-5.87,1,0.0377,0.25,0.0,0.37799999999999995,0.38,96.03399999999999,216523,4,57,australian hip hop,pop
6707,45WQNDAzZaPNdN5MzyxLAr,40,INSIDE OUT,Luke Christopher,787bCXOIvGeBw0Bc4kEjhD,0,0.625,0.59,7,-6.747999999999999,1,0.0519,0.0302,1.15e-05,0.127,0.35100000000000003,90.619,180477,4,61,indie pop rap,pop
6708,21n2QanagCPHNqX4TOC0VG,38,Glimpse,Rushes,7uC2mHk7XiLKrePh3kiDlN,0,0.622,0.818,10,-3.9619999999999997,0,0.158,0.0321,0.00047999999999999996,0.135,0.25,153.983,191636,4,29,irish pop,pop
6709,4eVvic8ybfVOUmojE6H5BL,38,Holding Hands (feat. Elohim),Quinn XCII,3ApUX1o6oSz321MMECyIYd,1,0.6629999999999999,0.47100000000000003,3,-9.657,1,0.102,0.424,0.000106,0.11900000000000001,0.35100000000000003,155.989,224667,4,79,electropop,pop
6710,2KsF7GIOQhiaCl8vGNwx1A,40,Cowards,TAUR,4jfDRsncQ0Z4DFMxLqWsli,0,0.657,0.6629999999999999,0,-8.787,0,0.0649,0.309,0.0011099999999999999,0.129,0.11,94.994,223040,4,31,,pop
6711,38Rf2a5GyLjH6I6vP4gB3G,47,Handmade Heaven,MARINA,6CwfuxIqcltXDGjfZsMd9A,0,0.379,0.503,6,-5.814,0,0.0374,0.36700000000000005,0.0,0.111,0.284,106.999,209891,4,77,dance pop,pop
6712,6p128YQodqDtEPDaMLtP4A,43,Lost,Faime,6bNCZ9mUA7Qpg8Vu6WGox4,0,0.6859999999999999,0.5329999999999999,0,-8.225,0,0.0381,0.611,0.0242,0.13699999999999998,0.358,99.99700000000001,182400,4,43,,pop
6713,1LjoVQYjT2kt6HtGHYfSVD,2,BETTERMAN,Dan D'Lion,6dLGrJfOwF5gdyI8Ga7b76,0,0.655,0.46,5,-7.197,0,0.0458,0.139,1.9e-05,0.0857,0.19699999999999998,139.989,254793,4,40,,pop
6714,7q0AzAfnq27HW7HE7oBDHn,4,True North,Date Night,2Yb3Wq5bwK9HNXvrLKsnVC,1,0.642,0.5,10,-6.843999999999999,1,0.0295,0.19899999999999998,0.00043,0.10300000000000001,0.281,89.979,229667,4,36,,pop
6715,0xg09a0rPDtO932ji4ljMi,35,Quite the Favour,Melancholy Ray,7wZUBGMfXq2otucDzaJi9I,0,0.512,0.39399999999999996,6,-10.35,0,0.0341,0.313,0.000919,0.10300000000000001,0.41200000000000003,130.134,228923,4,25,leeds indie,pop
6716,3gY248YOD355O4whuYoRJx,7,Infatuation,PNK FME,2bgybpPNvCy5o5ZRVOo6wu,0,0.787,0.455,9,-9.142999999999999,0,0.0728,0.213,2.9199999999999998e-05,0.267,0.595,129.957,193027,4,33,australian electropop,pop
6717,0FFgBrhEA9KBsGrxqd8CaQ,47,Three Words Away,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,0,0.618,0.494,0,-7.686,1,0.0352,0.16,3.289999999999999e-05,0.183,0.431,101.905,203933,4,82,electropop,pop
6718,0icOAuqmkyWm6X6q8QcLtr,43,No Plans (feat. Marteen),AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,1,0.794,0.654,7,-5.492000000000001,1,0.0463,0.0593,0.0,0.35,0.7190000000000001,114.965,175329,4,76,pop,pop
6719,4FRi3xzPErSHYi15NHWOvd,43,Brown Sugar,IDER,2LOwKJMjuv7VsprtYaFzl0,0,0.6809999999999999,0.493,5,-5.879,0,0.0294,0.00248,8.43e-05,0.19,0.315,145.067,216520,4,54,electropop,pop
6720,1XLNAzbeAMj40gsFxBVPBt,42,Emotional - Acoustic Version,NERVO,4j5KBTO4tk7up54ZirNGvK,1,0.54,0.195,8,-11.522,1,0.0428,0.853,0.0,0.174,0.43,111.41,158732,4,66,australian dance,pop
6721,4jOFH121VjNPfhMDLcDHNM,39,Better,Sasha Lillie,7cx2nbZieNIfwFqPa3R5iQ,0,0.552,0.386,4,-6.807,0,0.0378,0.779,0.00511,0.0777,0.266,97.131,227755,4,29,uk contemporary r&b,pop
6722,36kIAykqROtNxSTVQl0VXE,2,Did Not Our Hearts Burn,Jess Ray,7pPNHLzwbrHYlCMTftK3A3,0,0.588,0.392,7,-10.697000000000001,0,0.0285,0.7559999999999999,0.0099,0.13,0.46,102.022,246800,4,51,anthem worship,pop
